year,province,naics_6digit,emissions,synthetic
2022,Alberta,211110.0,13949.2695,False
2022,Alberta,211110.0,14145.09496,False
2022,Manitoba,311617.0,14198.7,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,562210.0,0.0,False
2022,British Columbia,211110.0,0.0,False
2022,Alberta,211110.0,15263.13494,False
2022,Alberta,211110.0,15476.73807,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,211110.0,15530.93272,False
2022,Alberta,211110.0,16049.668,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,212315.0,16354.58,False
2022,Alberta,211110.0,17497.1282,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,211110.0,18441.17286,False
2022,British Columbia,211110.0,19231.81508,False
2022,Saskatchewan,324110.0,19693.9098,False
2022,British Columbia,321111.0,0.0,False
2022,Alberta,211110.0,20432.16845,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,211110.0,20854.36598,False
2022,Manitoba,311990.0,21291.50772,False
2022,British Columbia,211110.0,0.0,False
2022,Alberta,211110.0,0.0,False
2022,Ontario,562210.0,59197.37377,False
2022,Saskatchewan,211110.0,22849.85,False
2022,Ontario,212220.0,28082.9568,False
2022,Ontario,111419.0,24931.1101,False
2022,Saskatchewan,562210.0,26925.84835,False
2022,Alberta,211110.0,0.0,False
2022,Saskatchewan,211110.0,29680.3505,False
2022,Nova Scotia,562210.0,0.0,False
2022,British Columbia,321999.0,0.0,False
2022,Alberta,221320.0,32537.40187,False
2022,Alberta,211110.0,33866.7325,False
2022,Alberta,211110.0,0.0,False
2022,Alberta,211110.0,34871.9558,False
2022,Alberta,211110.0,2473.71795,False
2022,British Columbia,211110.0,0.0,False
2022,Alberta,211110.0,0.0,False
2022,Ontario,562210.0,45063.228,False
2022,Alberta,211110.0,49020.45464,False
2022,Nova Scotia,562990.0,0.0,False
2022,Alberta,211110.0,69072.92569,False
2022,Alberta,325110.0,76495.94272,False
2022,Saskatchewan,211110.0,103726.5184,False
2022,Alberta,221112.0,325606.2302,False
2022,Alberta,311410.0,43735.87277,False
2022,Quebec,312120.0,7491.276955,False
2022,Alberta,211110.0,14748.70626,False
2022,Ontario,331529.0,11059.8595,False
2022,Alberta,211110.0,12460.1658,False
2022,Alberta,211110.0,13995.44686,False
2022,Quebec,562210.0,11565.481,False
2022,Quebec,562210.0,21385.8715,False
2022,Quebec,562210.0,50361.2996,False
2022,British Columbia,111412.0,0.0,False
2022,Ontario,336370.0,10847.88585,False
2022,Quebec,562210.0,27020.4223,False
2022,Alberta,221112.0,47729.18399,False
2022,Alberta,221112.0,15995.74594,False
2022,Alberta,562210.0,31503.93,False
2022,British Columbia,562210.0,18643.3656,False
2022,Alberta,562210.0,38790.04969,False
2022,Saskatchewan,211110.0,17042.76,False
2022,Alberta,211110.0,18842.559,False
2022,Alberta,211110.0,27266.1496,False
2022,Alberta,211110.0,14669.3509,False
2022,Quebec,336410.0,18335.55782,False
2022,British Columbia,211110.0,17942.30949,False
2022,British Columbia,111419.0,12879.35464,False
2022,Nunavut,212220.0,10413.61171,False
2021,Quebec,322111.0,56641.1493,False
2021,AIRDRIE,0.0,0.0,False
2021,Ontario,221112.0,813.484805,False
2021,Alberta,325313.0,0.0,False
2021,Alberta,325110.0,0.0,False
2021,Alberta,486210.0,536592.7833,False
2021,Alberta,322112.0,150015.874,False
2021,British Columbia,331313.0,566776.1806,False
2021,Ontario,331110.0,4112889.771,False
2021,Quebec,331313.0,352.5,False
2021,Quebec,331313.0,526905.9625,False
2021,Quebec,331313.0,863445.1063,False
2021,Alberta,486210.0,122031.6018,False
2021,Ontario,221119.0,28760.1,False
2021,Alberta,221112.0,1098045.308,False
2021,New Brunswick,221112.0,347664.5,False
2021,Quebec,327410.0,410173.3747,False
2021,New Brunswick,221112.0,1748908.5,False
2021,Saskatchewan,221112.0,0.0,False
2021,Ontario,322112.0,216568.5791,False
2021,Manitoba,562210.0,0.0,False
2021,Ontario,336110.0,0.0,False
2021,Manitoba,221112.0,23880.56194,False
2021,Alberta,211113.0,139970.1202,False
2021,Alberta,211110.0,0.0,False
2021,Ontario,221112.0,63113.57608,False
2021,Ontario,562210.0,0.0,False
2021,Nova Scotia,327310.0,188241.2494,False
2021,British Columbia,324110.0,463414.7629,False
2021,Burstall,0.0,0.0,False
2021,Ontario,325189.0,0.0,False
2021,Alberta,221112.0,881806.7117,False
2021,British Columbia,221112.0,229125.5496,False
2021,Ontario,221119.0,19827.5666,False
2021,Ontario,327410.0,130842.6993,False
2021,Alberta,325313.0,0.0,False
2021,Alberta,325189.0,159872.3131,False
2021,FAIRVIEW,0.0,0.0,False
2021,Ontario,221112.0,949.4,False
2021,British Columbia,322112.0,138385.5939,False
2021,Alberta,211110.0,32872.70865,False
2021,Ontario,327410.0,427766.6626,False
2021,Ontario,327410.0,382421.9645,False
2021,Newfoundland and Labrador,212210.0,870323.2426,False
2021,Alberta,325313.0,0.0,False
2021,Alberta,221112.0,374582.7103,False
2021,Alberta,325313.0,0.0,False
2021,Ontario,311221.0,127920.93,False
2021,Alberta,221112.0,303949.8672,False
2021,Prince Edward Island,311410.0,92083.99,False
2021,Saskatchewan,324110.0,1805697.963,False
2021, Îles-de-la-Madeleine,6130.0,0.0,False
2021,Quebec,325110.0,230859.7865,False
2021,Alberta,211141.0,3872131.538,False
2021,Quebec,327310.0,794648.6166,False
2021,Quebec,327310.0,775634.0643,False
2021,Alberta,221112.0,0.0,False
2021,Alberta,221112.0,237924.3978,False
2021,British Columbia,212114.0,2184.976967,False
2021,Alberta,211110.0,528827.169,False
2021,Alberta,211141.0,5769182.894,False
2021,New Brunswick,221112.0,429871.29,False
2021,Ontario,325190.0,143226.9276,False
2021,Quebec,331110.0,923440.5284,False
2021,Newfoundland and Labrador,322122.0,34242.14405,False
2021,Saskatchewan,221112.0,0.0,False
2021,British Columbia,322112.0,0.0,False
2021,British Columbia,327310.0,810112.6473,False
2021,Alberta,221210.0,167911.9712,False
2021,Quebec,322130.0,101667.374,False
2021,Quebec,322122.0,31923.854,False
2021,Ontario,331110.0,3947068.45,False
2021,Ontario,322121.0,0.0,False
2021,Alberta,562210.0,40687.11,False
2021,Alberta,211110.0,86417.59432,False
2021,Alberta,325210.0,23995.111,False
2021,Alberta,324110.0,1307256.762,False
2021,New Brunswick,322112.0,50009.6038,False
2021,Alberta,211110.0,192390.9165,False
2021,Northwest Territories,212392.0,150693.2931,False
2021,Quebec,331110.0,0.0,False
2021,CRANBROOK,0.0,0.0,False
2021,British Columbia,212114.0,555704.2666,False
2021,Alberta,211110.0,178813.9552,False
2021,Alberta,211113.0,60973.7087,False
2021,Alberta,211110.0,272201.2253,False
2021,Alberta,327410.0,168825.7138,False
2021,Alberta,327310.0,1214054.752,False
2021,Manitoba,327410.0,109749.2335,False
2021,Ontario,327310.0,381073.6978,False
2021,British Columbia,212114.0,819926.1382,False
2021,British Columbia,211110.0,0.0,False
2021,British Columbia,221112.0,129743.1011,False
2021,Alberta,331410.0,0.0,False
2021,Alberta,221112.0,407522.2803,False
2021,Alberta,325313.0,0.0,False
2021,Alberta,211113.0,82853.2974,False
2021,Alberta,325190.0,44409.3065,False
2021,British Columbia,211110.0,0.0,False
2021,Alberta,221112.0,7589628.512,False
2021,Whitby,3824.0,0.0,False
2021,Alberta,322112.0,165144.7818,False
2021,British Columbia,212114.0,460309.5622,False
2021,Alberta,221112.0,0.0,False
2021,Ontario,325189.0,207136.6188,False
2021,Alberta,211141.0,145846.1869,False
2021,Alberta,211113.0,165830.936,False
2021,British Columbia,322112.0,133887.8826,False
2021,Alberta,211110.0,383875.6352,False
2021,New Brunswick,327410.0,61948.79135,False
2021,Alberta,211110.0,37573.90243,False
2021,Manitoba,212233.0,0.0,False
2021,Ontario,332611.0,10598.7428,False
2021,Newfoundland and Labrador,211110.0,529941.2445,False
2021,Alberta,212115.0,17007.21926,False
2021,Hinton,2991.0,0.0,False
2021,Newfoundland and Labrador,221112.0,623467.19,False
2021,British Columbia,322112.0,100631.1021,False
2021,Saskatchewan,211110.0,0.0,False
2021,Quebec,325190.0,117115.5365,False
2021,Ontario,325190.0,63.45,False
2021,Saskatchewan,331110.0,232653.9394,False
2021,Ontario,221112.0,4374.805961,False
2021,Alberta,325110.0,132724.988,False
2021,Quebec,327310.0,0.0,False
2021,Alberta,211110.0,53950.46133,False
2021,British Columbia,322112.0,97241.161,False
2021,Alberta,211110.0,79085.63708,False
2021,Alberta,211110.0,177019.1404,False
2021,Alberta,211110.0,280566.9385,False
2021,Ontario,562210.0,0.0,False
2021, RR1,-114.4491,0.0,False
2021,Kenora,486210.0,0.0,False
2021,Ontario,212233.0,31072.29063,False
2021,Ontario,221112.0,139264.6242,False
2021,Varennes,1561.0,0.0,False
2021,Quebec,322121.0,0.0,False
2021,British Columbia,327310.0,540842.488,False
2021,Ontario,327310.0,0.0,False
2021,Alberta,327310.0,0.0,False
2021,Ontario,221112.0,81048.65,False
2021,Nova Scotia,221112.0,2636778.532,False
2021,Alberta,221112.0,939499.4013,False
2021,FORT MCMURRAY,17630.0,0.0,False
2021,British Columbia,322112.0,43.8056,False
2021,The Pas,2051.0,0.0,False
2021,Quebec,327410.0,183822.1703,False
2021,British Columbia,221112.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Saskatchewan,221112.0,890023.9342,False
2021,Alberta,211142.0,12518177.19,False
2021,Quebec,212210.0,249332.459,False
2021,Ontario,324190.0,403773.5672,False
2021,Ontario,327310.0,1101639.094,False
2021,Ontario,562210.0,0.0,False
2021,Saskatchewan,212396.0,705825.8386,False
2021,Alberta,221112.0,1414062.471,False
2021,Ontario,324110.0,1130329.545,False
2021,Nipigon,10405.0,0.0,False
2021,Northwest Territories,211110.0,67166.90743,False
2021,Newfoundland and Labrador,324110.0,82177.56,False
2021,British Columbia,322112.0,0.0,False
2021,Ontario,325110.0,926286.383,False
2021,Ontario,325110.0,144738.703,False
2021,Ontario,325210.0,66586.94098,False
2021,Alberta,325110.0,3404744.54,False
2021,Ontario,336390.0,53335.04533,False
2021,Ontario,221112.0,30312.99327,False
2021,Quebec,322112.0,0.0,False
2021,Alberta,211141.0,329628.2677,False
2021,Alberta,322112.0,171140.2072,False
2021,Quebec,325110.0,79657.36,False
2021,Ontario,327310.0,555851.6321,False
2021,British Columbia,211110.0,301427.6634,False
2021,British Columbia,486210.0,1115244.05,False
2021,Nova Scotia,221112.0,614327.4487,False
2021,Nova Scotia,221112.0,743654.6191,False
2021,Saskatchewan,221112.0,0.0,False
2021,British Columbia,322121.0,0.0,False
2021,British Columbia,322111.0,44713.8068,False
2021,Alberta,325190.0,169423.3131,False
2021,British Columbia,324110.0,144733.6823,False
2021,Alberta,211110.0,25241.56282,False
2021,Saskatchewan,221112.0,0.000454,False
2021,Alberta,211110.0,82970.6485,False
2021,Quebec,324110.0,1141156.565,False
2021,Quebec,324110.0,1218927.076,False
2021,Quebec,212232.0,147668.175,False
2021,Alberta,221112.0,0.0,False
2021,Alberta,211110.0,307358.3547,False
2021,Winnipeg,0.0,0.0,False
2021,Alberta,221112.0,202435.8137,False
2021,New Brunswick,324110.0,3066117.829,False
2021,RICHMOND,0.0,0.0,False
2021,Alberta,211110.0,0.0,False
2021,Ontario,325110.0,279320.5703,False
2021,Ontario,221112.0,419653.326,False
2021,Ontario,211113.0,165574.3385,False
2021,Ontario,324110.0,678045.3115,False
2021,Ontario,324110.0,0.0,False
2021,Ontario,324110.0,1441509.764,False
2021,Ontario,221112.0,1100897.853,False
2021,Saskatchewan,486210.0,407877.0755,False
2021,Saskatchewan,221210.0,0.0,False
2021,Saskatchewan,325313.0,0.0,False
2021,Strathcona County,2963.0,0.0,False
2021,Alberta,221112.0,420730.7,False
2021,Alberta,211142.0,2734971.202,False
2021,Quebec,322112.0,87107.231,False
2021,Saskatchewan,221112.0,0.0,False
2021,Alberta,221112.0,0.0,False
2021,Alberta,211110.0,304294.2414,False
2021,Alberta,211110.0,176907.5191,False
2021,Alberta,324110.0,984999.1737,False
2021,Brandon,2515.0,0.0,False
2021,Quebec,322112.0,180272.14,False
2021,Ontario,327310.0,1381115.293,False
2021,Ontario,327310.0,551901.1753,False
2021,Ontario,331110.0,331863.4662,False
2021,Ontario,331110.0,3880552.973,False
2021,Alberta,211110.0,0.0,False
2021,Edmonton,3707.0,0.0,False
2021,Manitoba,562210.0,0.0,False
2021, RR1,-114.5571,0.0,False
2021,Ontario,325313.0,0.0,False
2021,Ontario,322112.0,167817.632,False
2021,Trail,0.0,0.0,False
2021,Saskatchewan,486210.0,0.0,False
2021,Nova Scotia,221112.0,1067121.75,False
2021,Nova Scotia,221112.0,994240.3727,False
2021,Ontario,221112.0,4478.01654,False
2021,Quebec,331313.0,843082.4223,False
2021,Quebec,331313.0,631197.496,False
2021,Quebec,325181.0,16017.90568,False
2021,Quebec,212210.0,802461.8897,False
2021,Quebec,331313.0,513349.404,False
2021,Quebec,322130.0,200971.2035,False
2021,Quebec,322122.0,0.0,False
2021,Quebec,331313.0,528861.5125,False
2021,Quebec,331313.0,544352.1874,False
2021,Ontario,562210.0,81760.0,False
2021,Alberta,211110.0,117562.958,False
2021,Alberta,211110.0,285137.4114,False
2021,Ontario,221112.0,15816.38095,False
2021,Alberta,325110.0,1008710.254,False
2021,Ontario,322112.0,85476.4177,False
2021,British Columbia,211110.0,62211.11094,False
2021,Alberta,211110.0,0.0,False
2021,British Columbia,221119.0,12260.669,False
2021,Ontario,221112.0,10947.44967,False
2021,Alberta,211141.0,3457133.312,False
2021,Alberta,324190.0,81823.29439,False
2021,Saskatchewan,212116.0,99414.01948,False
2021,Saskatchewan,211110.0,0.0,False
2021,Quebec,326210.0,22433.238,False
2021,Ontario,562210.0,0.0,False
2021,New Brunswick,322121.0,0.0,False
2021,Ontario,562210.0,177721.32,False
2021,Saskatchewan,211141.0,46772.51046,False
2021,Alberta,221112.0,0.0,False
2021,British Columbia,322112.0,198236.778,False
2021,Ontario,562210.0,429641.996,False
2021,Quebec,562210.0,126919.4341,False
2021,British Columbia,221210.0,146745.851,False
2021,Ontario,562210.0,23822.08068,False
2021,Alberta,221112.0,0.0,False
2021,Newfoundland and Labrador,212210.0,110352.2985,False
2021,Ontario,312140.0,0.0,False
2021,Saskatchewan,211110.0,58038.94062,False
2021,Newfoundland and Labrador,211110.0,0.0,False
2021,New Brunswick,322112.0,0.0,False
2021,Alberta,221112.0,0.0,False
2021,Quebec,221112.0,64190.13573,False
2021,Ontario,562210.0,81111.35285,False
2021,Alberta,212114.0,25500.30148,False
2021,Ontario,325120.0,610933.09,False
2021,Alberta,325120.0,1156050.364,False
2021,Ontario,562210.0,115017.84,False
2021,Ontario,562210.0,306694.11,False
2021,Ontario,488190.0,0.0,False
2021,Alberta,211110.0,28487.369,False
2021,Quebec,331110.0,98180.73575,False
2021,Quebec,326140.0,0.0,False
2021,Alberta,211110.0,97949.29912,False
2021,Ontario,327214.0,75208.954,False
2021,Alberta,325210.0,0.0,False
2021,Ontario,562210.0,201292.0,False
2021,Ontario,562110.0,14109.732,False
2021,Alberta,221112.0,231260.6383,False
2021,Northwest Territories,212392.0,0.0,False
2021,Alberta,562920.0,0.0,False
2021,Manitoba,562920.0,0.0,False
2021,British Columbia,212233.0,172603.6388,False
2021,Saint John,2604.0,0.0,False
2021,British Columbia,212114.0,271890.8186,False
2021,Lloydminster,21547.0,0.0,False
2021,Alberta,211141.0,1763363.745,False
2021,Alberta,562920.0,0.0,False
2021,Alberta,211141.0,0.0,False
2021,Ontario,331410.0,0.0,False
2021,British Columbia,212114.0,0.0,False
2021,British Columbia,212114.0,0.0,False
2021,Quebec,562990.0,54860.76,False
2021,Alberta,212114.0,1977.603,False
2021,Ontario,221320.0,20231.52817,False
2021,Alberta,211141.0,200391.0648,False
2021,Ontario,221112.0,0.0,False
2021,Alberta,211142.0,5484070.73,False
2021,Manitoba,325190.0,0.0,False
2021,Alberta,211141.0,503769.9228,False
2021,Ontario,221112.0,618163.6079,False
2021,Alberta,211141.0,3196761.855,False
2021,Ontario,325190.0,30902.4581,False
2021,Ontario,311224.0,86174.461,False
2021,Alberta,211110.0,0.0,False
2021,Saskatchewan,212396.0,55775.1326,False
2021,Alberta,331110.0,0.0,False
2021,Alberta,327990.0,173454.429,False
2021,Ontario,311224.0,48908.23115,False
2021,British Columbia,322111.0,38163.0002,False
2021,Ontario,327420.0,79345.2101,False
2021,Alberta,211110.0,54681.18397,False
2021,Alberta,211110.0,80981.80098,False
2021,British Columbia,211110.0,86885.55503,False
2021,Alberta,211110.0,25244.3544,False
2021,Ontario,221112.0,34.2322,False
2021,British Columbia,562210.0,0.0,False
2021,TRENTON,239.0,0.0,False
2021,Alberta,211110.0,85393.84912,False
2021,Alberta,211110.0,14716.99705,False
2021,Alberta,211110.0,15527.49616,False
2021,British Columbia,327420.0,23960.389,False
2021,British Columbia,327410.0,56974.4497,False
2021,Alberta,562210.0,101426.43,False
2021,Saskatchewan,562210.0,105923.52,False
2021,British Columbia,562210.0,181432.4302,False
2021,Manitoba,562210.0,0.0,False
2021,Alberta,211110.0,38389.8372,False
2021,British Columbia,211110.0,25410.98476,False
2021,Alberta,211110.0,34080.56007,False
2021,Quebec,322121.0,0.0,False
2021,Ontario,221112.0,6032.85955,False
2021,British Columbia,211110.0,10313.4283,False
2021,Alberta,211113.0,233404.633,False
2021,Alberta,211110.0,0.0,False
2021,British Columbia,211110.0,96142.7928,False
2021,British Columbia,211110.0,59774.69226,False
2021,Ontario,221330.0,0.0,False
2021,Ontario,221330.0,0.0,False
2021,Alberta,221320.0,0.0,False
2021,Alberta,211141.0,3504514.575,False
2021,Ontario,321216.0,38158.96826,False
2021,Ontario,336110.0,0.0,False
2021, Kenora District,5656.0,0.0,False
2021,Ontario,221112.0,540991.5286,False
2021,British Columbia,562210.0,139386.3999,False
2021,Ontario,562210.0,116751.3641,False
2021,Ontario,325190.0,85421.38396,False
2021,Alberta,324121.0,0.0,False
2021,Alberta,211110.0,51818.58837,False
2021,Ontario,325190.0,121585.3064,False
2021,Ontario,325220.0,0.0,False
2021,Ontario,322121.0,0.0,False
2021,Ontario,325190.0,167825.42,False
2021,Alberta,211110.0,0.0,False
2021,British Columbia,322121.0,0.0,False
2021,Gatineau,5535.0,0.0,False
2021,UTOPIA,1572.0,0.0,False
2021,Quebec,311310.0,77588.5083,False
2021,Alberta,311310.0,127999.2636,False
2021,Lachute,8760.0,0.0,False
2021,HALEY,7080.0,1.24,False
2021,Saskatchewan,322111.0,78755.7312,False
2021,Alberta,211141.0,1138696.789,False
2021,Alberta,322111.0,0.0,False
2021,Alberta,211110.0,62732.1814,False
2021,Ontario,325210.0,61146.3708,False
2021,Northwest Territories,221112.0,18668.6183,False
2021,Quebec,327214.0,64873.764,False
2021,Alberta,211110.0,94224.5983,False
2021,Saskatchewan,212396.0,0.0,False
2021,Saskatchewan,212116.0,44451.68186,False
2021,Quebec,322121.0,0.0,False
2021,Alberta,211110.0,79489.2968,False
2021,Ontario,311310.0,75483.73457,False
2021,Quebec,562210.0,158778.9506,False
2021,Ontario,562210.0,0.0,False
2021,Ontario,562210.0,0.0,False
2021,Quebec,562210.0,66610.69465,False
2021,Quebec,611310.0,25549.888,False
2021,Quebec,611310.0,2831.318,False
2021,Montréal,6369.0,0.0,False
2021,Saskatchewan,211114.0,69237.39145,False
2021,Alberta,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Ontario,221112.0,0.0,False
2021,Alberta,211110.0,0.0,False
2021,Alberta,211110.0,58623.5417,False
2021,Alberta,211141.0,5582359.554,False
2021,Alberta,211142.0,8054420.501,False
2021,Ontario,325190.0,137408.9586,False
2021,Alberta,211110.0,52179.13821,False
2021,Alberta,211110.0,63125.61117,False
2021,Saskatchewan,325190.0,71531.0039,False
2021,Alberta,321111.0,0.0,False
2021,Ontario,336110.0,0.0,False
2021,Alberta,611310.0,225385.1377,False
2021,Ontario,611310.0,19663.895,False
2021,British Columbia,211110.0,61027.5234,False
2021,Manitoba,212232.0,17618.06325,False
2021,Newfoundland and Labrador,212232.0,136886.6875,False
2021,Quebec,221320.0,72944.444,False
2021,Quebec,562210.0,144056.5624,False
2021,British Columbia,221119.0,27327.04755,False
2021,Quesnel,2553.0,0.0,False
2021,Blue Ridge,4830.0,0.0,False
2021,Alberta,221119.0,4865.77514,False
2021,MONTRÉAL-EST,3916.0,0.0,False
2021,Quebec,331410.0,0.0,False
2021,Ontario,212232.0,25668.543,False
2021,Ontario,337214.0,0.0,False
2021,Quebec,562210.0,112869.07,False
2021,Quebec,562210.0,19744.48,False
2021,Quebec,326140.0,197294.4307,False
2021,Alberta,311224.0,62127.6021,False
2021,Nunavut,212220.0,242953.2599,False
2021,Quebec,212210.0,46610.5625,False
2021, excepting the 21.3 acre acreage parcel located within the NW1/4,-112.4021,0.0,False
2021,New Brunswick,221210.0,14247.4426,False
2021,British Columbia,221330.0,97066.13107,False
2021,Ontario,562210.0,24850.31423,False
2021,Ontario,562210.0,0.0,False
2021,Alberta,211141.0,289584.712,False
2021,Ontario,337213.0,0.0,False
2021,Alberta,211110.0,126547.3537,False
2021,Alberta,221112.0,159166.4879,False
2021,Ontario,221330.0,0.0,False
2021,Ontario,337214.0,0.0,False
2021,Ontario,321217.0,12862.671,False
2021,Alberta,212114.0,7969.503863,False
2021,Ontario,311420.0,0.0,False
2021,Ontario,331110.0,0.0,False
2021,Ontario,212220.0,0.0,False
2021,Quebec,331529.0,48826.4178,False
2021,Alberta,211141.0,1300383.444,False
2021,Saskatchewan,212396.0,104732.8239,False
2021,Ontario,322130.0,73271.0487,False
2021,Ontario,221112.0,204942.7377,False
2021,Saskatchewan,212396.0,0.0,False
2021,Alberta,212115.0,40770.0346,False
2021,Ontario,911910.0,32049.69579,False
2021,Ontario,562210.0,47280.38,False
2021,Quebec,562210.0,23392.229,False
2021,Ontario,325410.0,0.0,False
2021,Saskatchewan,221112.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Alberta,211141.0,449428.3388,False
2021,Quebec,322121.0,0.0,False
2021,British Columbia,322112.0,67607.0083,False
2021,Ontario,331210.0,65603.048,False
2021,Ontario,611310.0,47685.0197,False
2021,Alberta,221119.0,11218.78648,False
2021,Ontario,221112.0,740769.8789,False
2021,Ontario,611310.0,74155.31,False
2021,Quebec,562210.0,48698.42885,False
2021,British Columbia,212114.0,53639.97344,False
2021,Alberta,321217.0,13876.82,False
2021,Ontario,611310.0,50288.1911,False
2021,British Columbia,322112.0,0.0,False
2021,Alberta,211110.0,24214.5289,False
2021,Quebec,331110.0,174725.672,False
2021,Saskatchewan,212396.0,0.0,False
2021,British Columbia,211110.0,116747.8933,False
2021,Alberta,211110.0,236003.3118,False
2021,Ontario,562210.0,95829.6288,False
2021,Ontario,322130.0,48451.7096,False
2021,Ontario,327120.0,0.0,False
2021,Ontario,312140.0,13869.48,False
2021, Box 15,-119.2185,0.0,False
2021,Quebec,212220.0,202215.3248,False
2021,Alberta,221119.0,5207.7698,False
2021,Quebec,312140.0,35391.4778,False
2021,British Columbia,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Ontario,611210.0,2562.65,False
2021,Selkirk,1651.0,0.0,False
2021,British Columbia,212233.0,100179.2675,False
2021,Nunavut,212220.0,47085.25406,False
2021,Ontario,325190.0,25311.0409,False
2021,Quebec,322130.0,35329.36241,False
2021,Alberta,325190.0,480036.076,False
2021,Nova Scotia,326210.0,67.806,False
2021,Nova Scotia,326210.0,22393.70545,False
2021,Nova Scotia,326210.0,20410.4227,False
2021,Saskatchewan,221112.0,38710.846,False
2021,Manitoba,211110.0,41606.78,False
2021,Alberta,211110.0,65881.3777,False
2021,British Columbia,211110.0,28993.5009,False
2021,Ontario,327990.0,87154.84,False
2021,Ontario,337214.0,0.0,False
2021,Ontario,337214.0,0.0,False
2021,Alberta,211110.0,29142.80149,False
2021,Alberta,562210.0,26386.9245,False
2021,Ontario,336110.0,56832.003,False
2021,Saskatchewan,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Alberta,211110.0,59508.124,False
2021,Saskatchewan,212396.0,0.0,False
2021,Saskatchewan,212396.0,0.0,False
2021,Ontario,337214.0,0.0,False
2021,Quebec,562990.0,103773.0122,False
2021,Quebec,562990.0,44092.3465,False
2021,Saskatchewan,221112.0,0.0,False
2021,Quebec,212210.0,79974.74045,False
2021,Ontario,337127.0,730.975682,False
2021,British Columbia,211110.0,42844.44857,False
2021,Alberta,211110.0,46801.67767,False
2021,Alberta,611310.0,74583.7839,False
2021,Saskatchewan,611310.0,54306.37,False
2021,Ontario,221112.0,22611.345,False
2021,Quebec,562210.0,44409.597,False
2021,Alberta,211141.0,552067.1096,False
2021,Alberta,221210.0,0.0,False
2021,Cambridge,4169.0,0.0,False
2021,Saskatchewan,221112.0,0.0,False
2021,Alberta,211141.0,575248.8039,False
2021,Kingsey Falls,8754.0,0.0,False
2021,Alberta,562210.0,42030.362,False
2021,Saskatchewan,211110.0,0.0,False
2021,Alberta,211142.0,3099198.476,False
2021,Quebec,221119.0,45373.42287,False
2021,Saskatchewan,221112.0,764070.7517,False
2021,Saskatchewan,221112.0,0.0,False
2021,Quebec,562210.0,0.0,False
2021,British Columbia,211110.0,0.0,False
2021,Les Cèdres,0.0,0.0,False
2021,Ontario,562210.0,304110.4597,False
2021,British Columbia,211110.0,68762.01033,False
2021,Ontario,212220.0,0.0,False
2021,Ontario,331523.0,2.086,False
2021,Ontario,331523.0,2.191,False
2021,British Columbia,211110.0,37884.32498,False
2021,Alberta,211110.0,0.0,False
2021,Alberta,211110.0,0.0,False
2021,Alberta,211110.0,0.0,False
2021,Alberta,211110.0,0.0,False
2021,Alberta,211110.0,47289.69908,False
2021,Saskatchewan,211110.0,0.0,False
2021,Alberta,221112.0,2085162.841,False
2021,Saskatchewan,211110.0,0.0,False
2021,Quebec,332113.0,43089.109,False
2021,Saskatchewan,212396.0,32498.2148,False
2021,British Columbia,212233.0,14104.72547,False
2021,Alberta,211110.0,129630.5276,False
2021,Alberta,211110.0,134063.36,False
2021,Alberta,211110.0,126194.2061,False
2021,Alberta,211110.0,87850.8668,False
2021,Quebec,331313.0,95942.73935,False
2021,British Columbia,211110.0,5697.06496,False
2021,Alberta,322111.0,0.0,False
2021,Alberta,211110.0,74908.84193,False
2021,British Columbia,211110.0,79519.67912,False
2021,Alberta,211110.0,44296.24317,False
2021,Alberta,211110.0,70455.73939,False
2021,Alberta,211110.0,94686.5073,False
2021,Quebec,311224.0,53267.40367,False
2021,British Columbia,211110.0,30061.32215,False
2021,Alberta,211110.0,121853.4875,False
2021,Alberta,211141.0,308523.9081,False
2021,Ontario,562210.0,82789.65102,False
2021,Alberta,211110.0,77317.70643,False
2021,Alberta,211110.0,0.0,False
2021,Ontario,611310.0,41388.59719,False
2021,Alberta,311611.0,0.0,False
2021,Newfoundland and Labrador,331410.0,0.0,False
2021,Alberta,211110.0,66769.5472,False
2021,Saskatchewan,211110.0,0.0,False
2021,Alberta,211142.0,1708666.987,False
2021,Alberta,211110.0,45680.89303,False
2021,Alberta,211141.0,0.0,False
2021,Alberta,221112.0,93074.73236,False
2021,Alberta,211141.0,448433.8211,False
2021,Ontario,562210.0,46234.72,False
2021,Ontario,562210.0,53803.14825,False
2021,Quebec,325120.0,53614.539,False
2021,Saskatchewan,562990.0,103480.6332,False
2021,Prince Edward Island,221112.0,2466.5691,False
2021,Alberta,322122.0,236227.3285,False
2021,Ontario,336330.0,0.0,False
2021,Alberta,211110.0,49748.2,False
2021,Alberta,211110.0,103221.8,False
2021,Nova Scotia,562210.0,31981.71213,False
